job_id,provider_id,location_id,service,completion_date,job_cost,distance_miles,response_hours,days_to_complete,quality_score,job_status
J00864,P0016,L054,Vactor / Jet Vac,2025-05-15,2705.56,11.5,22,4,4.5,Completed
J00865,P0105,L014,Emergency Callout,2025-09-25,5512.02,350.1,54,4,4.0,Completed
J00866,P0153,L020,Pipe Lining,2025-10-09,10413.68,60.9,24,6,4.5,Completed
J00867,P0085,L020,Pond Maintenance,2024-04-09,6463.78,90.3,23,7,3.8,Completed
J00868,P0013,L030,Pipe Lining,2024-03-06,7011.74,167.4,29,9,4.6,Completed
J00869,P0251,L063,CCTV Inspection,2025-09-01,3549.04,166.0,16,4,4.1,Completed
J00870,P0096,L065,Catch Basin Repair,2024-07-26,5351.47,153.8,57,9,4.3,Completed
J00871,P0118,L024,Stormwater Inspection,2025-12-01,1163.58,71.3,34,4,4.3,Completed
J00872,P0056,L061,Pipe Lining,2026-03-23,9887.98,75.0,21,6,4.8,Completed
J00873,P0082,L061,Vactor / Jet Vac,2024-12-09,1931.24,107.4,5,6,3.2,Completed
J00874,P0091,L051,Pond Maintenance,2025-03-01,7409.66,165.5,23,9,4.4,Completed
J00875,P0197,L026,Erosion Control,2025-03-25,4508.7,114.4,38,4,4.5,Completed
J00876,P0088,L027,Vactor / Jet Vac,2026-03-21,4591.01,62.5,36,5,3.9,Completed
J00877,P0199,L064,Stormwater Inspection,2024-01-17,2154.37,157.3,28,2,4.6,Completed
J00878,P0117,L045,CCTV Inspection,2024-07-02,1736.83,74.7,26,1,3.7,Cancelled
J00879,P0090,L013,Pond Maintenance,2026-04-06,5448.92,40.9,35,6,4.4,Completed
J00880,P0003,L040,Emergency Callout,2024-07-30,5196.62,167.3,20,2,5.0,Completed
J00881,P0111,L066,Pond Maintenance,2025-02-25,5016.52,28.6,24,6,4.8,Completed
J00882,P0013,L064,Pipe Lining,2024-02-08,12306.08,171.5,46,6,5.0,Completed
J00883,P0065,L040,Emergency Callout,2024-03-31,3769.36,159.5,35,3,4.3,Completed
J00884,P0038,L069,Pond Maintenance,2024-01-05,7170.09,109.0,41,13,3.2,Completed
J00885,P0086,L054,Catch Basin Repair,2025-06-26,3356.41,17.4,28,5,3.6,Rework Required
J00886,P0228,L060,Erosion Control,2025-07-06,6942.99,155.8,26,7,4.3,Completed
J00887,P0155,L030,Emergency Callout,2025-11-06,2921.0,131.0,33,7,4.8,Completed
J00888,P0137,L073,Vactor / Jet Vac,2026-03-26,3113.59,35.8,12,4,4.1,Completed
J00889,P0032,L029,Emergency Callout,2024-06-12,2865.89,43.6,2,2,3.4,Completed
J00890,P0128,L059,Vactor / Jet Vac,2025-01-07,2993.97,104.9,20,2,4.4,Completed
J00891,P0113,L039,Stormwater Inspection,2025-09-23,1737.1,125.5,36,6,3.7,Completed
J00892,P0120,L053,Emergency Callout,2026-01-28,4259.86,121.3,9,3,4.0,Completed
J00893,P0046,L002,Pipe Lining,2024-01-30,5748.24,135.1,26,8,4.1,Completed
J00894,P0207,L031,CCTV Inspection,2024-08-28,2841.74,126.9,27,5,4.8,Completed
J00895,P0226,L022,Erosion Control,2026-02-04,5632.17,112.7,5,5,4.2,Completed
J00896,P0127,L062,Erosion Control,2024-04-22,8594.61,150.8,27,2,3.1,Completed
J00897,P0029,L028,CCTV Inspection,2025-02-26,2121.47,26.9,8,4,4.0,Completed
J00898,P0272,L040,Stormwater Inspection,2024-03-16,1764.74,137.3,18,3,4.3,Completed
J00899,P0175,L061,Emergency Callout,2025-03-22,2910.34,18.1,6,7,4.6,Completed
J00900,P0243,L040,Emergency Callout,2025-01-17,3128.95,135.6,25,7,4.0,Completed
J00901,P0069,L016,Catch Basin Repair,2024-10-03,5924.86,51.3,38,9,5.0,Completed
J00902,P0080,L041,Pipe Lining,2025-08-05,7397.25,174.1,23,4,4.6,Completed
J00903,P0047,L016,Pipe Lining,2025-04-21,10886.52,99.6,6,7,4.9,Completed
J00904,P0191,L012,Pipe Lining,2024-08-13,9444.07,162.9,21,8,3.4,Completed
J00905,P0203,L040,Pipe Lining,2025-10-15,7700.78,87.0,2,2,3.8,Rework Required
J00906,P0256,L060,Pipe Lining,2025-07-20,10083.09,68.5,24,10,4.2,Completed
J00907,P0138,L048,CCTV Inspection,2025-06-18,1727.12,16.2,11,1,4.0,Completed
J00908,P0114,L032,Catch Basin Repair,2026-05-07,5740.76,169.6,26,10,3.9,Completed
J00909,P0175,L068,Vactor / Jet Vac,2026-01-23,4345.45,125.5,1,7,4.3,Completed
J00910,P0121,L004,Catch Basin Repair,2025-08-16,7055.59,174.2,13,3,4.2,Completed
J00911,P0246,L019,Pipe Lining,2026-07-08,15865.95,403.8,45,5,4.6,Completed
J00912,P0093,L067,Vactor / Jet Vac,2025-04-26,4070.34,128.6,12,8,3.0,Completed
J00913,P0155,L010,Vactor / Jet Vac,2025-02-07,3529.77,128.5,28,6,4.5,Completed
J00914,P0161,L055,CCTV Inspection,2024-09-03,3523.19,144.1,45,7,4.9,Completed
J00915,P0105,L029,Vactor / Jet Vac,2025-02-20,4566.32,123.5,40,4,4.6,Cancelled
J00916,P0152,L004,Pipe Lining,2024-09-01,9263.23,156.4,24,4,4.7,Completed
J00917,P0058,L074,CCTV Inspection,2025-11-16,3273.73,135.3,23,7,4.4,Completed
J00918,P0156,L029,Emergency Callout,2026-02-04,2452.11,94.1,1,5,4.4,Completed
J00919,P0097,L037,Emergency Callout,2024-05-21,4431.52,109.2,19,2,4.5,Completed
J00920,P0265,L062,Stormwater Inspection,2026-06-11,1724.01,93.9,37,2,3.7,Completed
J00921,P0093,L032,Emergency Callout,2024-01-02,4408.65,100.9,13,6,3.4,Completed
J00922,P0112,L002,CCTV Inspection,2025-12-08,3146.13,141.8,22,2,3.9,Completed
J00923,P0175,L044,Vactor / Jet Vac,2026-02-09,4365.29,146.3,8,8,4.3,Completed
J00924,P0272,L074,Catch Basin Repair,2024-03-23,3973.43,55.8,19,1,4.0,Completed
J00925,P0017,L027,Erosion Control,2024-02-26,5661.15,70.8,1,9,4.2,Completed
J00926,P0011,L037,Erosion Control,2024-04-23,4944.3,98.6,14,6,4.4,Completed
J00927,P0191,L009,Emergency Callout,2025-01-09,3609.33,134.8,17,7,3.0,Completed
J00928,P0206,L027,CCTV Inspection,2026-03-03,2224.61,52.9,30,4,4.0,Completed
J00929,P0052,L066,Erosion Control,2024-04-26,7913.7,61.7,18,5,4.2,Completed
J00930,P0083,L035,Catch Basin Repair,2026-02-18,6887.53,148.7,18,10,4.5,Completed
J00931,P0102,L018,Erosion Control,2025-05-30,4922.42,62.3,31,6,3.9,Completed
J00932,P0031,L011,Pond Maintenance,2025-01-16,6667.69,141.8,25,8,4.0,Completed
J00933,P0083,L033,Emergency Callout,2026-04-29,2518.38,30.7,15,7,4.9,Completed
J00934,P0197,L047,Pond Maintenance,2025-01-11,8732.2,156.3,26,7,5.0,Completed
J00935,P0207,L005,CCTV Inspection,2026-06-24,2846.52,164.6,13,4,4.1,Completed
J00936,P0267,L010,CCTV Inspection,2024-07-02,1950.36,68.4,36,1,3.7,Completed
J00937,P0122,L029,CCTV Inspection,2024-10-09,3038.35,110.4,31,6,3.6,Completed
J00938,P0281,L034,Pipe Lining,2026-06-14,10061.68,27.7,3,10,3.9,Completed
J00939,P0198,L033,Vactor / Jet Vac,2025-11-29,4945.54,133.1,11,5,4.2,Completed
J00940,P0250,L057,Pipe Lining,2025-03-06,10287.09,120.3,1,7,3.7,Completed
J00941,P0158,L044,Vactor / Jet Vac,2024-03-05,4940.69,155.4,28,8,3.5,Completed
J00942,P0062,L014,Catch Basin Repair,2025-06-16,5562.91,68.2,49,1,4.7,Completed
J00943,P0277,L062,Stormwater Inspection,2025-11-02,1533.06,119.1,4,1,4.4,Completed
J00944,P0293,L037,Erosion Control,2025-11-12,5259.19,110.9,33,5,4.7,Completed
J00945,P0167,L005,Emergency Callout,2025-08-03,5024.87,138.0,12,5,4.4,Completed
J00946,P0124,L001,Pond Maintenance,2024-09-23,8641.29,167.7,32,7,3.5,Completed
J00947,P0281,L017,Erosion Control,2026-02-27,7449.47,333.8,20,4,3.8,Completed
J00948,P0074,L052,Pipe Lining,2025-04-11,6711.67,99.8,34,8,4.3,Rework Required
J00949,P0047,L073,Pipe Lining,2024-10-19,7694.97,74.1,18,7,5.0,Completed
J00950,P0221,L062,Pipe Lining,2025-12-10,9882.48,154.5,3,7,4.9,Cancelled
J00951,P0283,L037,Pipe Lining,2024-04-29,7348.03,110.5,38,5,5.0,Completed
J00952,P0116,L047,Erosion Control,2025-03-27,7388.05,104.3,22,7,3.5,Completed
J00953,P0004,L030,Pipe Lining,2025-12-25,8747.18,78.4,25,9,4.8,Completed
J00954,P0084,L072,Erosion Control,2024-05-31,8002.68,320.9,40,5,3.9,Completed
J00955,P0223,L057,Pipe Lining,2024-05-04,11061.54,118.9,30,11,4.2,Cancelled
J00956,P0285,L057,Stormwater Inspection,2026-02-25,1352.56,69.0,21,3,5.0,Completed
J00957,P0212,L003,Emergency Callout,2024-06-08,5141.1,294.8,37,2,4.0,Completed
J00958,P0045,L040,Erosion Control,2024-10-29,5150.27,80.0,28,3,3.9,Completed
J00959,P0003,L037,Pond Maintenance,2026-02-11,7922.49,107.8,29,9,5.0,Rework Required
J00960,P0272,L052,Pipe Lining,2026-01-16,8090.62,134.4,33,5,3.7,Cancelled
J00961,P0011,L007,Emergency Callout,2024-04-25,3288.89,130.3,17,1,4.0,Completed
J00962,P0247,L009,Vactor / Jet Vac,2025-07-18,4170.92,79.4,30,6,4.0,Completed
J00963,P0238,L022,Vactor / Jet Vac,2026-05-11,2854.01,174.4,29,3,4.3,Completed
J00964,P0157,L002,Erosion Control,2024-02-26,4369.59,35.9,14,4,4.6,Completed
J00965,P0027,L064,Catch Basin Repair,2024-08-15,5510.82,131.1,5,2,4.2,Completed
J00966,P0090,L031,Pond Maintenance,2024-03-26,6080.86,116.1,31,6,4.2,Completed
J00967,P0029,L053,Emergency Callout,2024-03-30,4754.53,172.5,15,4,4.3,Rework Required
J00968,P0161,L058,Stormwater Inspection,2024-11-21,2050.87,138.2,44,1,4.6,Completed
J00969,P0286,L011,Vactor / Jet Vac,2025-01-04,3538.72,190.2,30,7,4.4,Completed
J00970,P0127,L040,Stormwater Inspection,2025-01-16,1617.43,96.5,22,4,3.2,Completed
J00971,P0026,L029,Erosion Control,2025-04-01,6109.41,102.7,8,7,3.9,Completed
J00972,P0078,L035,CCTV Inspection,2026-06-28,1168.95,34.9,7,1,4.0,Completed
J00973,P0264,L033,Stormwater Inspection,2024-10-22,2217.18,169.9,43,1,3.5,Completed
J00974,P0264,L052,Stormwater Inspection,2025-02-28,2202.46,129.1,41,1,3.5,Completed
J00975,P0141,L026,CCTV Inspection,2024-11-06,2333.52,133.1,46,7,4.3,Completed
J00976,P0262,L028,Erosion Control,2025-08-27,5575.86,157.1,26,5,3.1,Completed
J00977,P0215,L044,CCTV Inspection,2025-10-16,3219.3,174.8,14,5,3.6,Cancelled
J00978,P0118,L016,Stormwater Inspection,2025-04-18,2592.63,160.3,39,1,4.9,Completed
J00979,P0297,L061,Pipe Lining,2026-05-02,9878.95,61.0,33,4,4.0,Completed
J00980,P0097,L061,Emergency Callout,2026-04-26,3337.55,74.5,30,2,4.5,Completed
J00981,P0258,L047,Pond Maintenance,2026-01-27,7049.1,16.5,34,5,4.5,Completed
J00982,P0244,L067,Vactor / Jet Vac,2024-06-06,3151.5,40.8,42,5,3.8,Completed
J00983,P0158,L027,Emergency Callout,2025-11-12,3581.66,84.3,16,7,3.8,Completed
J00984,P0292,L021,Stormwater Inspection,2025-12-05,1919.96,133.9,37,1,4.8,Completed
J00985,P0263,L075,Vactor / Jet Vac,2024-10-10,3246.89,106.5,26,7,4.3,Completed
J00986,P0034,L001,CCTV Inspection,2025-01-05,2977.1,145.9,25,5,4.4,Completed
J00987,P0291,L059,Stormwater Inspection,2025-10-05,1786.69,140.9,44,5,3.9,Completed
J00988,P0232,L070,CCTV Inspection,2026-01-20,3251.56,131.4,10,3,3.7,Completed
J00989,P0008,L021,Pond Maintenance,2024-02-29,5027.5,88.6,34,7,3.8,Completed
J00990,P0288,L045,Emergency Callout,2024-05-18,3888.13,129.9,35,5,3.7,Completed
J00991,P0179,L002,Vactor / Jet Vac,2025-03-05,4466.09,35.0,22,3,4.0,Completed
J00992,P0026,L006,Erosion Control,2024-10-25,5648.77,80.9,16,5,3.9,Completed
J00993,P0117,L017,CCTV Inspection,2026-02-23,2984.03,158.4,33,5,4.6,Completed
J00994,P0029,L027,CCTV Inspection,2024-06-20,2814.74,75.4,17,1,4.1,Completed
J00995,P0257,L072,Erosion Control,2025-12-02,8128.79,104.9,26,1,4.8,Completed
J00996,P0280,L020,Pond Maintenance,2025-12-05,7979.19,88.6,1,10,3.5,Completed
J00997,P0171,L026,Erosion Control,2024-01-14,7465.59,135.6,28,1,4.4,Completed
J00998,P0219,L032,Pond Maintenance,2025-05-11,4714.77,159.0,20,7,4.2,Completed
J00999,P0166,L013,Pipe Lining,2024-06-07,5795.2,144.6,10,11,5.0,Completed
J01000,P0277,L028,Catch Basin Repair,2025-07-26,5359.21,159.8,1,3,3.5,Completed
